entity,end-date
1713379,2018-07-11
1713380,2024-10-28
1713381,2018-07-11
1713384,2018-07-11
1713385,2018-07-11
1713386,2018-07-11
1713387,2018-07-11
1713388,2018-07-11
1713389,2018-07-11
1713390,2020-05-27
1713391,2018-07-11
1713393,2024-10-28
1713394,2018-07-11
1713396,2018-07-11
1713397,2018-07-11
1713399,2018-07-11
1713415,2023-08-11
1713416,2023-08-11
1713418,2023-08-11
1713419,2023-08-11
1713420,2023-08-11
1713423,2023-08-11
1713425,2023-08-11
1713426,2023-08-11
1713427,2023-08-11
1713428,2023-08-11
1713431,2023-08-11
1713434,2023-08-11
1713436,2023-08-11
1713449,2021-12-21
1713450,2021-12-21
1713451,2021-12-21
1713452,2021-12-21
1713453,2021-12-21
1713454,2021-12-21
1713455,2021-12-21
1713456,2021-12-21
1713457,2021-12-21
1713458,2021-12-21
1713459,2021-12-21
1713460,2021-12-21
1713461,2021-12-21
1713462,2021-12-21
1713463,2021-12-21
1713464,2021-12-21
1713465,2021-12-21
1713466,2021-12-21
1713467,2021-12-21
1713468,2021-12-21
1713469,2021-12-21
1713470,2021-12-21
1713471,2021-12-21
1713472,2021-12-21
1713473,2021-12-21
1713474,2021-12-21
1713475,2021-12-21
1713476,2021-12-21
1713477,2021-12-21
1713478,2021-12-21
1713479,2021-12-21
1713480,2021-12-21
1713481,2021-12-21
1713485,2022-10-11
1713490,2022-10-11
1713503,2022-10-11
1713510,2022-10-11
1713512,2022-10-11
1713514,2022-10-11
1713518,2022-10-11
1713524,2022-10-11
1713532,2022-10-11
1713536,2021-11-29
1713537,2021-11-29
1713538,2021-11-29
1713539,2021-11-29
1713540,2021-11-29
1713541,2021-11-29
1713542,2021-11-29
1713543,2021-11-29
1713544,2021-11-29
1713545,2021-11-29
1713546,2021-11-29
1713547,2021-11-29
1713548,2021-11-29
1713549,2021-11-29
1713550,2021-11-29
1713551,2021-11-29
1713552,2021-11-29
1713553,2021-11-29
1713554,2021-11-29
1713555,2021-11-29
1713556,2021-11-29
1713557,2021-11-29
1713558,2021-11-29
1713559,2021-11-29
1713560,2021-11-29
1713561,2021-11-29
1713562,2021-11-29
1713563,2021-11-29
1713564,2021-11-29
1713565,2021-11-29
1713566,2021-11-29
1713567,2021-11-29
1713568,2021-11-29
1713569,2021-11-29
1713570,2021-11-29
1713571,2021-11-29
1713572,2021-11-29
1713573,2021-11-29
1713575,2021-11-29
1713576,2021-11-29
1713577,2021-11-29
1713578,2021-11-29
1713579,2021-11-29
1713580,2021-11-29
1713581,2024-12-19
1713582,2021-11-29
1713583,2021-11-29
1713584,2021-11-29
1713585,2021-11-29
1713586,2021-11-29
1713587,2021-11-29
1713588,2021-11-29
1713589,2021-11-29
1713590,2021-11-29
1713591,2021-11-29
1713592,2021-11-29
1713593,2024-12-19
1713594,2024-12-19
1713596,2021-11-29
1713597,2021-11-29
1713598,2024-12-19
1713600,2021-11-29
1713601,2021-11-29
1713602,2021-11-29
1713603,2021-11-29
1713604,2021-11-29
1713605,2021-11-29
1713606,2021-11-29
1713607,2021-11-29
1713608,2021-11-29
1713609,2021-11-29
1713610,2021-11-29
1713611,2021-11-29
1713612,2021-11-29
1713613,2021-11-29
1713614,2021-11-29
1713615,2021-11-29
1713616,2021-11-29
1713617,2021-11-29
1713618,2021-11-29
1713619,2021-11-29
1713620,2021-11-29
1713621,2021-11-29
1713622,2021-11-29
1713623,2021-11-29
1713624,2021-11-29
1713625,2021-11-29
1713626,2021-11-29
1713627,2021-11-29
1713628,2021-11-29
1713629,2021-11-29
1713633,2021-05-27
1713634,2022-11-02
1713635,2022-11-02
1713636,2023-07-07
1713642,2019-12-19
1713643,2022-11-02
1713644,2019-12-19
1713645,2019-12-19
1713646,2019-12-19
1713647,2019-12-19
1713648,2022-11-02
1713649,2022-11-02
1713650,2022-11-02
1713651,2019-12-19
1713652,2023-07-07
1713654,2023-07-07
1713655,2022-11-02
1713656,2021-05-27
1713657,2021-05-27
1713658,2019-12-19
1713659,2019-12-19
1713661,2019-12-19
1713662,2019-12-19
1713663,2019-12-19
1713664,2019-12-19
1713665,2019-12-19
1713666,2019-11-02
1713667,2019-11-02
1713668,2023-08-10
1713669,2019-11-02
1713670,2019-11-02
1713671,2019-11-02
1713672,2019-11-02
1713673,2019-11-02
1713674,2019-11-02
1713675,2023-08-10
1713676,2019-11-02
1713677,2023-08-10
1713678,2019-11-02
1713679,2019-11-02
1713680,2019-11-02
1713681,2023-08-10
1713682,2023-08-10
1713683,2019-11-02
1713684,2023-08-10
1713685,2019-11-02
1713686,2019-11-02
1713687,2019-11-02
1713688,2019-11-02
1713689,2019-11-02
1713690,2019-11-02
1713691,2019-11-02
1713692,2019-11-02
1713693,2019-11-02
1713694,2019-11-02
1713695,2019-11-02
1713696,2019-11-02
1713697,2019-11-02
1713698,2019-11-02
1713699,2019-11-02
1713700,2019-11-02
1713701,2019-11-02
1713702,2019-11-02
1713703,2023-08-10
1713704,2019-11-02
1713705,2019-11-02
1713706,2019-11-02
1713707,2019-11-02
1713708,2019-11-02
1713709,2019-11-02
1713710,2019-11-02
1713711,2019-11-02
1713712,2023-08-10
1713713,2019-11-02
1713714,2019-11-02
1713715,2019-11-02
1713716,2023-08-10
1713717,2023-08-10
1713718,2023-08-10
1713719,2023-08-10
1713720,2019-11-02
1713721,2019-11-02
1713722,2019-11-02
1713723,2019-11-02
1713724,2019-11-02
1713725,2019-11-02
1713726,2019-11-02
1713727,2019-11-02
1713728,2019-11-02
1713729,2019-11-02
1713730,2019-11-02
1713731,2019-11-02
1713732,2023-08-10
1713733,2019-11-02
1713734,2019-11-02
1713735,2019-11-02
1713736,2019-11-02
1713737,2019-11-02
1713738,2019-11-02
1713739,2019-11-02
1713740,2019-11-02
1713741,2023-08-10
1713742,2019-11-02
1713743,2023-08-10
1713744,2023-08-10
1713745,2019-11-02
1713746,2019-11-02
1713747,2019-11-02
1713748,2019-11-02
1713749,2023-08-10
1713750,2019-11-02
1713751,2023-08-10
1713752,2019-11-02
1713753,2019-11-02
1713754,2019-11-02
1713755,2019-11-02
1713756,2019-11-02
1713757,2019-11-02
1713758,2019-11-02
1713759,2019-11-02
1713760,2019-11-02
1713761,2019-11-02
1713762,2019-11-02
1713763,2019-11-02
1713764,2019-11-02
1713765,2019-11-02
1713766,2019-11-02
1713897,2023-10-05
1713898,2023-10-05
1713899,2023-10-05
1713900,2023-10-05
1713901,2023-10-05
1713902,2023-10-05
1713903,2023-10-05
1713904,2023-10-05
1713905,2023-10-05
1713906,2023-10-05
1713907,2023-10-05
1713908,2023-10-05
1713909,2023-10-05
1714962,2019-12-18
1715026,2019-12-18
1715045,2019-12-18
1715046,2019-12-18
1715110,2024-09-13
1715114,2024-09-13
1715190,2022-05-13
1715191,2022-05-13
1715192,2022-05-13
1715193,2022-05-13
1715194,2022-05-13
1715195,2022-05-13
1715196,2022-05-13
1715197,2022-05-13
1715198,2022-05-13
1715199,2022-05-13
1715200,2022-05-13
1715201,2022-05-13
1715202,2022-05-13
1715203,2022-05-13
1715204,2022-05-13
1715205,2022-05-13
1715206,2022-05-13
1715207,2022-05-13
1715208,2022-05-13
1715209,2022-05-13
1715210,2022-05-13
1715211,2022-05-13
1715212,2022-05-13
1715213,2022-05-13
1715214,2022-05-13
1715215,2022-05-13
1715216,2022-05-13
1715217,2022-05-13
1715218,2022-05-13
1715219,2022-05-13
1715220,2022-05-13
1715221,2022-05-13
1715222,2022-05-13
1715223,2022-05-13
1715224,2022-05-13
1715225,2022-05-13
1715226,2022-05-13
1715227,2022-05-13
1715228,2022-05-13
1715229,2022-05-13
1715230,2022-05-13
1715231,2022-05-13
1715232,2022-05-13
1715233,2022-05-13
1715234,2022-05-13
1715235,2022-05-13
1715236,2022-05-13
1715237,2022-05-13
1715238,2022-05-13
1715239,2022-05-13
1715240,2022-05-13
1715241,2022-05-13
1715242,2022-05-13
1715243,2022-05-13
1715244,2022-05-13
1715245,2022-05-13
1715246,2022-05-13
1715247,2022-05-13
1715248,2022-05-13
1715249,2022-05-13
1715250,2022-05-13
1715251,2022-05-13
1715252,2022-05-13
1715253,2022-05-13
1715254,2022-05-13
1715255,2022-05-13
1715256,2022-05-13
1715257,2025-02-18
1715258,2025-02-18
1715259,2025-02-18
1715260,2025-02-18
1715261,2025-02-18
1715262,2025-02-18
1715263,2025-02-18
1715264,2025-02-18
1715265,2025-02-18
1715266,2025-02-18
1715267,2025-02-18
1715268,2025-02-18
1715269,2025-02-18
1715270,2025-02-18
1715271,2025-02-18
1715272,2025-02-18
1715273,2025-02-18
1715274,2025-02-18
1715275,2025-02-18
1715276,2025-02-18
1715277,2025-02-18
1715278,2025-02-18
1715279,2025-02-18
1715280,2025-02-18
1715281,2025-02-18
1715282,2025-02-18
1715283,2025-02-18
1715284,2025-02-18
1715285,2025-02-18
1715286,2025-02-18
1715287,2025-02-18
1715288,2018-07-30
1715289,2018-07-30
1715290,2018-07-30
1715291,2018-07-30
1715292,2018-07-30
1715293,2018-07-30
1715294,2018-07-30
1715295,2018-07-30
1715296,2018-07-30
1715297,2018-07-30
1715298,2018-07-30
1715338,2023-03-08
1715349,2023-03-08
1715365,2023-03-08
1715367,2023-03-08
1715370,2023-03-08
1715388,2023-03-08
1715395,2022-02-01
1715398,2022-02-01
1715408,2018-07-11
1715409,2018-07-11
1715411,2018-07-11
1715413,2018-07-11
1715414,2019-11-02
1715415,2018-07-11
1715416,2019-11-02
1715417,2019-11-02
1715418,2019-11-02
1715419,2018-07-11
1715420,2018-07-11
1715421,2018-07-11
1715422,2018-07-11
1715423,2018-07-11
1715424,2018-07-11
1715425,2018-07-11
1715426,2018-07-11
1715428,2018-07-11
1715429,2018-07-11
1715430,2018-07-11
1715431,2024-05-23
1715432,2019-11-02
1715433,2018-07-11
1715434,2018-07-11
1715435,2022-04-04
1715436,2024-05-23
1715438,2018-07-11
1715439,2018-07-11
1715441,2019-11-02
1715443,2023-05-23
1715444,2018-07-11
1715445,2022-04-04
1715446,2019-11-02
1715447,2019-11-02
1715448,2018-07-11
1715450,2018-07-11
1715455,2018-07-11
1715458,2018-07-11
1715459,2019-11-02
1715460,2019-11-02
1715462,2019-11-02
1715465,2018-07-11
1715466,2018-07-11
1715467,2019-11-02
1715468,2019-11-02
1715472,2019-11-02
1715473,2019-11-02
1715477,2021-04-01
1715478,2023-05-23
1715479,2018-07-11
1715480,2019-11-02
1715483,2019-11-02
1715484,2019-11-02
1715485,2019-11-02
1715486,2018-07-11
1715487,2018-07-11
1715488,2019-11-02
1715489,2019-11-02
1715490,2019-11-02
1715491,2019-11-02
1715492,2018-07-11
1715493,2019-11-02
1715494,2019-11-02
1715495,2019-11-02
1715496,2019-11-02
1715497,2019-11-02
1715498,2019-11-02
1715499,2019-11-02
1715500,2019-11-02
1715501,2019-11-02
1715502,2019-11-02
1715503,2019-11-02
1715504,2019-11-02
1715505,2019-11-02
1715506,2019-11-02
1715507,2018-07-11
1715508,2019-11-02
1715509,2018-07-11
1715510,2019-11-02
1715511,2019-11-02
1715512,2019-11-02
1715513,2019-11-02
1715514,2018-07-11
1715515,2019-11-02
1715516,2019-11-02
1715517,2018-07-11
1715518,2018-07-11
1715519,2018-07-11
1715520,2018-07-11
1715521,2019-11-02
1715522,2019-11-02
1715523,2019-11-02
1715524,2018-07-11
1715541,2019-12-09
1715543,2019-12-09
1715544,2019-12-09
1715555,2018-07-11
1715564,2018-07-11
1715568,2019-12-09
1715569,2018-07-11
1715571,2018-07-11
1715572,2018-07-11
1715575,2024-04-11
1715576,2024-04-11
1715577,2024-04-11
1715578,2024-04-11
1715579,2024-04-11
1715580,2024-04-11
1715581,2024-04-11
1715582,2024-04-11
1715583,2024-04-11
1715585,2024-02-05
1715586,2024-02-05
1715588,2024-02-05
1715589,2024-02-05
1715590,2024-02-05
1715592,2024-02-05
1715593,2024-02-05
1715598,2024-02-05
1715600,2024-02-05
1715606,2024-02-05
1715609,2024-02-05
1715611,2024-02-05
1715612,2024-02-05
1715613,2024-02-05
1715614,2024-02-05
1715615,2024-02-05
1715619,2024-02-05
1715620,2024-02-05
1715621,2024-02-05
1715622,2024-02-05
1715623,2024-02-05
1715627,2024-02-05
1715631,2024-02-05
1715633,2024-02-05
1715638,2024-02-05
1715644,2024-02-05
1715645,2024-02-05
1715647,2024-02-05
1715648,2019-11-02
1715651,2019-11-02
1715652,2019-11-02
1715653,2019-11-02
1715660,2022-05-10
1715661,2022-05-10
1715662,2022-05-10
1715663,2022-05-10
1715664,2022-05-10
1715665,2022-05-10
1715667,2022-05-10
1715668,2022-05-10
1715669,2022-05-10
1715670,2022-05-10
1715671,2022-05-10
1715672,2022-05-10
1715674,2022-05-10
1715692,2022-05-10
1715699,2022-01-06
1715702,2022-01-06
1715703,2022-01-06
1715709,2022-01-06
1715722,2023-08-15
1715723,2023-08-15
1715724,2023-08-15
1715725,2023-08-15
1715726,2023-08-15
1715727,2023-08-15
1715728,2023-08-15
1715729,2023-08-15
1715730,2023-08-15
1715731,2023-08-15
1715732,2023-08-15
1715733,2023-08-15
1715734,2023-08-15
1715735,2023-08-15
1715736,2023-08-15
1715737,2023-08-15
1715738,2023-08-15
1715739,2023-08-15
1715740,2023-08-15
1715741,2023-08-15
1715742,2023-08-15
1715743,2023-08-15
1715744,2023-08-15
1715745,2023-08-15
1715746,2023-08-15
1715747,2023-08-15
1715748,2023-08-15
1715749,2023-08-15
1715750,2023-08-15
1715751,2023-08-15
1715752,2023-08-15
1715753,2023-08-15
1715754,2023-08-15
1715755,2023-08-15
1715756,2023-08-15
1715757,2023-08-15
1715758,2023-08-15
1715759,2023-08-15
1715760,2023-08-15
1715761,2023-08-15
1715762,2023-08-15
1715763,2023-08-15
1715764,2023-08-15
1715765,2023-08-15
1715766,2023-08-15
1715767,2023-08-15
1715768,2023-08-15
1715769,2023-08-15
1715770,2023-08-15
1715771,2023-08-15
1715775,2022-01-19
1715777,2022-01-19
1715780,2022-01-19
1715782,2022-01-19
1715784,2022-01-19
1715785,2022-01-19
1715786,2022-01-19
1715787,2022-01-19
1715788,2022-01-19
1715789,2022-01-19
1715791,2022-01-19
1715792,2022-01-19
1715795,2022-01-19
1715798,2022-01-19
1715803,2022-01-19
1715806,2022-01-19
1715808,2022-01-19
1715809,2022-01-19
1715812,2022-01-19
1715817,2022-01-19
1715818,2022-01-19
1715820,2022-01-19
1715823,2022-01-19
1715835,2024-10-30
1715836,2024-10-30
1715837,2024-10-30
1715838,2024-10-30
1715839,2024-10-30
1715840,2024-10-30
1715841,2024-10-30
1715842,2024-10-30
1715843,2024-10-30
1715844,2024-10-30
1715845,2024-10-30
1715846,2024-10-30
1715847,2024-10-30
1715848,2024-10-30
1715849,2024-10-30
1715850,2024-10-30
1715851,2024-10-30
1715852,2024-10-30
1715853,2024-10-30
1715854,2024-10-30
1715855,2024-10-30
1715856,2024-10-30
1715857,2024-10-30
1715858,2024-10-30
1715859,2024-10-30
1715860,2024-10-30
1715861,2024-10-30
1715863,2024-10-30
1715864,2024-10-30
1715865,2024-10-30
1715866,2024-10-30
1715867,2024-10-30
1715881,2023-05-23
1715895,2024-05-23
1715901,2024-05-23
1715910,2023-05-23
1715911,2022-04-04
1715913,2023-05-23
1715914,2021-04-01
1715917,2021-04-01
1715932,2024-05-23
1715938,2024-05-23
1715939,2023-05-23
1715949,2024-05-23
1715954,2022-04-04
1715960,2022-04-04
1715963,2019-12-17
1715965,2019-12-17
1715997,2018-07-05
1715998,2018-07-05
1715999,2020-03-31
1716000,2018-07-05
1716001,2018-07-05
1716002,2018-07-05
1716003,2018-07-05
1716004,2018-07-05
1716005,2018-07-05
1716006,2018-07-05
1716007,2018-07-05
1716008,2018-07-05
1716009,2018-07-05
1716010,2018-07-05
1716011,2018-07-05
1716012,2018-07-05
1716013,2018-07-05
1716014,2018-07-05
1716015,2018-07-05
1716016,2018-07-05
1716017,2018-07-05
1716023,2021-01-15
1716030,2021-01-15
1716033,2021-01-15
1716036,2021-01-15
1716056,2021-01-15
1716062,2021-01-15
1716067,2024-11-06
1716068,2021-01-15
1716072,2021-01-15
1716073,2021-01-15
1716074,2021-01-15
1716075,2021-01-15
1716076,2021-01-15
1716081,2021-01-15
1716082,2021-01-15
1716084,2021-01-15
1716089,2021-01-15
1716090,2021-01-15
1716091,2023-01-30
1716093,2021-01-15
1716099,2021-01-15
1716101,2021-01-15
1716112,2021-01-15
1716119,2021-01-15
1716130,2024-11-06
1716132,2021-01-15
1716134,2021-01-15
1716135,2021-01-15
1716138,2021-01-15
1716152,2021-01-15
1716153,2021-01-15
1716155,2021-01-15
1716159,2024-01-16
1716160,2024-01-16
1716162,2022-12-20
1716163,2024-01-16
1716164,2024-01-16
1716165,2024-01-16
1716166,2024-01-16
1716167,2024-01-16
1716169,2024-01-16
1716170,2024-01-16
1716172,2024-01-16
1716173,2024-01-16
1716174,2024-01-16
1716176,2024-01-16
1716177,2024-01-16
1716178,2024-01-16
1716179,2024-01-16
1716181,2024-01-16
1716182,2024-01-16
1716184,2024-01-16
1716185,2024-01-16
1716186,2024-01-16
1716187,2024-01-16
1716188,2024-01-16
1716190,2024-01-16
1716191,2024-01-16
1716192,2024-01-16
1716193,2024-01-16
1716194,2024-01-16
1716195,2024-01-16
1716198,2024-01-16
1716200,2024-01-16
1716201,2024-01-16
1716202,2024-01-16
1716203,2024-01-16
1716204,2024-01-16
1716205,2024-01-16
1716206,2024-01-16
1716208,2024-01-16
1716209,2024-01-16
1716210,2024-01-16
1716211,2024-01-16
1716212,2024-01-16
1716213,2024-01-16
1716215,2024-01-16
1716216,2024-01-16
1716217,2024-01-16
1716218,2024-01-16
1716219,2024-01-16
1716220,2024-01-16
1716221,2024-01-16
1716223,2024-01-16
1716224,2024-01-16
1716225,2024-01-16
1716226,2024-01-16
1716227,2024-01-16
1716228,2024-01-16
1716230,2024-01-16
1716231,2024-01-16
1716232,2024-01-16
1716233,2024-01-16
1716234,2024-01-16
1716235,2024-01-16
1716236,2024-01-16
1716237,2024-01-16
1716238,2024-01-16
1716239,2024-01-16
1716240,2024-01-16
1716241,2024-01-16
1716242,2024-01-16
1716243,2024-01-16
1716244,2024-01-16
1716245,2024-01-16
1716247,2024-01-16
1716248,2024-01-16
1716249,2024-01-16
1716250,2024-01-16
1716251,2024-01-16
1716252,2024-01-16
1716254,2024-01-16
1716255,2024-01-16
1716256,2024-01-16
1716257,2024-01-16
1716258,2024-01-16
1716259,2024-01-16
1716261,2024-01-16
1716263,2024-01-16
1716264,2024-01-16
1716265,2024-01-16
1716266,2024-01-16
1716267,2024-01-16
1716268,2024-01-16
1716269,2024-01-16
1716271,2024-01-16
1716272,2024-01-16
1716273,2024-01-16
1716274,2024-01-16
1716276,2024-01-16
1716277,2024-01-16
1716278,2024-01-16
1716279,2024-01-16
1716280,2024-01-16
1716281,2024-01-16
1716282,2024-01-16
1716283,2024-01-16
1716284,2024-01-16
1716285,2024-01-16
1716286,2024-01-16
1716287,2024-01-16
1716289,2024-01-16
1716291,2024-01-16
1716292,2024-01-16
1716293,2024-01-16
1716294,2024-01-16
1716295,2024-01-16
1716296,2024-01-16
1716297,2024-01-16
1716299,2024-01-16
1716300,2024-01-16
1716302,2024-01-16
1716305,2024-01-16
1716307,2024-01-16
1716308,2024-01-16
1716309,2024-01-16
1716313,2024-01-16
1716314,2024-01-16
1716315,2024-01-16
1716316,2023-08-16
1716317,2023-08-16
1716318,2023-08-16
1716319,2022-12-20
1716320,2022-12-20
1716321,2020-12-21
1716322,2023-08-16
1716324,2024-01-16
1716325,2024-01-16
1716326,2024-01-16
1716328,2024-01-16
1716329,2024-01-16
1716330,2024-01-16
1716331,2024-01-16
1716332,2024-01-16
1716333,2024-01-16
1716335,2024-01-16
1716336,2024-01-16
1716337,2024-01-16
1716339,2024-01-16
1716341,2024-01-16
1716342,2024-01-16
1716426,2022-02-28
1716428,2022-02-28
1716441,2021-06-30
1716442,2021-06-30
1716443,2021-06-30
1716444,2021-06-30
1716445,2021-06-30
1716446,2021-06-30
1716447,2021-06-30
1716448,2019-11-02
1716449,2021-06-30
1716450,2021-06-30
1716451,2021-06-30
1716452,2021-06-30
1716453,2021-06-30
1716454,2021-06-30
1716455,2021-06-30
1716456,2021-06-30
1716457,2021-06-30
1716458,2021-06-30
1716459,2021-06-30
1716460,2021-06-30
1716461,2021-06-30
1716493,2024-12-11
1716494,2024-12-11
1716495,2024-12-11
1716496,2024-12-11
1716497,2024-12-11
1716498,2021-06-30
1716499,2021-06-30
1716500,2021-06-30
1716501,2021-06-30
1716549,2025-01-03
1716573,2025-01-03
1716584,2025-01-03
1716587,2021-07-28
1716590,2021-07-28
1716592,2021-07-28
1716593,2021-07-28
1716594,2021-07-28
1716637,2019-12-15
1716638,2019-12-15
1716639,2018-07-30
1716640,2018-07-30
1716641,2019-12-15
1716642,2018-07-30
1716643,2018-07-30
1716644,2019-12-15
1716645,2019-12-15
1716646,2018-07-30
1716647,2018-07-30
1716648,2018-07-30
1716649,2018-07-30
1716650,2018-07-30
1716651,2018-07-30
1716652,2018-07-30
1716653,2018-07-30
1716654,2019-12-15
1716655,2018-07-30
1716656,2018-07-30
1716657,2018-07-30
1716658,2018-07-30
1716659,2019-12-15
1716660,2018-07-30
1716661,2024-02-13
1716662,2022-02-16
1716663,2022-02-16
1716666,2024-02-13
1716668,2024-02-13
1716670,2022-02-16
1716672,2022-02-16
1716673,2024-02-13
1716674,2022-02-16
1716675,2022-02-16
1716676,2022-02-16
1716678,2022-02-16
1716679,2024-02-13
1716680,2024-02-13
1716686,2024-02-13
1716687,2024-02-13
1716690,2024-02-13
1716698,2023-08-15
1716699,2019-12-14
1716700,2019-12-14
1716702,2019-12-14
1716703,2019-12-14
1716704,2020-03-13
1716709,2020-03-13
1716710,2023-08-15
1716716,2020-03-13
1716717,2020-03-13
1716718,2023-08-15
1716719,2023-08-15
1716720,2019-12-14
1716721,2023-08-15
1716722,2020-03-13
1716723,2020-03-13
1716724,2020-03-13
1716725,2019-12-14
1716726,2023-08-15
1716729,2020-03-13
1716730,2023-08-15
1716731,2023-08-15
1716759,2020-03-25
1716760,2022-11-09
1716761,2023-08-14
1716762,2021-11-30
1716763,2022-11-09
1716764,2022-11-09
1716765,2018-07-30
1716766,2020-03-25
1716767,2018-07-30
1716768,2025-02-20
1716769,2022-11-09
1716770,2023-08-14
1716771,2025-02-20
1716772,2022-11-09
1716773,2020-03-25
1716774,2018-07-30
1716775,2022-11-09
1716776,2023-08-14
1716777,2018-07-30
1716778,2022-11-09
1716779,2018-07-30
1716780,2022-11-09
1716781,2022-11-09
1716782,2022-11-09
1716783,2018-07-30
1716784,2022-11-09
1716785,2024-12-19
1716786,2022-11-09
1716787,2022-11-09
1716788,2025-02-20
1716789,2023-08-14
1716790,2020-03-25
1716791,2021-11-30
1716792,2018-07-30
1716794,2022-11-09
1716795,2022-11-09
1716797,2020-03-25
1716798,2025-02-20
1716799,2018-07-30
1716800,2020-03-25
1716801,2022-11-09
1716802,2022-11-09
1716803,2020-03-25
1716804,2023-08-14
1716805,2020-03-25
1716806,2021-11-30
1716807,2021-11-30
1716809,2021-11-30
1716811,2023-08-14
1716812,2020-03-25
1716814,2022-11-09
1716816,2020-03-25
1716817,2022-11-09
1716819,2021-11-30
1716820,2018-07-30
1716821,2021-11-30
1716822,2022-11-09
1716823,2022-11-09
1716824,2022-11-09
1716825,2018-07-30
1716826,2020-03-25
1716827,2025-02-20
1716829,2018-07-30
1716830,2018-07-30
1716831,2022-11-09
1716832,2020-03-25
1716833,2020-03-25
1716834,2018-07-30
1716835,2022-11-09
1716836,2018-07-30
1716837,2020-03-25
1716838,2023-08-14
1716839,2018-07-30
1716840,2018-07-30
1716841,2022-11-09
1716842,2018-07-30
1716844,2022-11-09
1716845,2023-08-14
1716846,2020-03-25
1716847,2022-11-09
1716848,2022-11-09
1716849,2022-11-09
1716850,2021-11-30
1716851,2021-11-30
1716852,2020-03-25
